
10	8	92.79	99.97	65.84	91.65	99.84	0.010   100
10	8	95.82	99.97	80.25	94.99	99.87	0.020   100
10	8	92.53	99.97	64.61	91.37	99.84	0.030   100
10	8	91.83	99.97	61.32	90.64	99.83	0.040   100
10	8	96.47	99.84	83.85	95.86	99.27	0.050   100
10	8	95.36	98.57	83.33	95.68	93.97	0.060   100
10	8	96.92	99.75	86.32	96.47	98.94	0.070   100
10	8	92.42	98.79	68.52	92.17	93.80	0.080   100
10	8	97.57	99.78	89.30	97.22	99.09	0.090   100
10	8	96.84	98.35	91.15	97.66	93.66	0.100   100
10	8	96.56	98.96	87.55	96.75	95.73	0.110   100
10	8	96.25	98.82	86.63	96.52	95.14	0.120   100
10	8	93.44	98.60	74.07	93.45	93.39	0.130   100
10	8	91.42	99.97	59.36	90.22	99.83	0.140   100
10	8	96.47	97.06	94.24	98.44	89.54	0.150   100
10	8	95.21	98.77	81.89	95.34	94.65	0.160   100
10	8	98.01	97.78	98.87	99.69	92.23	0.170   100
10	8	96.66	99.89	84.57	96.04	99.52	0.180   100
10	8	97.23	99.26	89.61	97.28	96.99	0.190   100
10	8	97.55	98.90	92.49	98.01	95.74	0.200   100
10	8	96.58	99.89	84.16	95.94	99.51	0.210   100
10	8	96.64	99.04	87.65	96.78	96.05	0.220   100
10	8	93.96	99.97	71.40	92.91	99.86	0.230   100
10	8	96.66	97.23	94.55	98.53	90.10	0.240   100
10	8	96.73	97.45	94.03	98.39	90.76	0.250   100
10	8	93.46	99.51	70.78	92.74	97.45	0.260   100
10	8	96.40	96.05	97.74	99.38	86.84	0.270   100
10	8	92.46	99.12	67.49	91.96	95.35	0.280   100
10	8	95.73	97.59	88.79	97.03	90.75	0.290   100
10	8	92.70	96.46	78.60	94.41	85.55	0.300   100
10	8	87.22	98.63	44.44	86.94	89.63	0.310   100
10	8	85.10	99.97	29.32	84.13	99.65	0.320   100
10	8	95.62	98.71	84.05	95.87	94.56	0.330   100
10	8	85.57	99.67	32.72	84.74	96.36	0.340   100
10	8	86.11	99.73	35.08	85.21	97.15	0.350   100
10	8	88.19	98.93	47.94	87.69	92.28	0.360   100
10	8	88.11	87.02	92.18	97.66	65.45	0.370   100
10	8	94.65	95.31	92.18	97.86	83.97	0.380   100
10	8	86.09	98.93	37.96	85.67	90.44	0.390   100
10	8	88.02	98.24	49.69	87.98	88.30	0.400   100
10	8	85.40	99.64	32.00	84.60	95.99	0.410   100
10	8	86.94	99.95	38.17	85.84	99.46	0.420   100
10	8	86.03	99.92	33.95	85.01	99.10	0.430   100
10	8	32.71	15.48	97.33	95.59	23.50	0.440   100
10	8	85.85	99.04	36.42	85.38	91.00	0.450   100
10	8	85.05	99.92	29.32	84.13	98.96	0.460   100
10	8	79.05	89.96	38.17	84.51	50.34	0.470   100
10	8	85.36	99.92	30.76	84.40	99.01	0.480   100
10	8	81.72	82.16	80.04	93.91	54.48	0.490   100
10	8	89.97	97.34	62.35	90.65	86.20	0.500   100
10	8	85.05	99.67	30.25	84.27	96.08	0.510   100
10	8	86.01	99.15	36.73	85.45	92.01	0.520   100
10	8	86.40	99.26	38.17	85.75	93.22	0.530   100
10	8	84.79	99.12	31.07	84.35	90.42	0.540   100
10	8	82.28	93.39	40.64	85.50	62.11	0.550   100
10	8	85.12	99.95	29.53	84.17	99.31	0.560   100
10	8	68.76	63.06	90.12	95.99	39.42	0.570   100
10	8	85.12	99.89	29.73	84.20	98.63	0.580   100
10	8	33.19	16.30	96.50	94.59	23.52	0.590   100
10	8	69.95	63.89	92.70	97.04	40.64	0.600   100
10	8	85.12	99.92	29.63	84.18	98.97	0.610   100
10	8	83.10	96.27	33.74	84.49	70.69	0.620   100
10	8	85.12	99.92	29.63	84.18	98.97	0.630   100
10	8	85.72	99.31	34.77	85.09	93.11	0.640   100
10	8	85.68	98.66	37.04	85.45	88.02	0.650   100
10	8	86.09	98.68	38.89	85.82	88.73	0.660   100
10	8	84.97	99.73	29.63	84.16	96.64	0.670   100
10	8	84.71	99.04	30.97	84.32	89.58	0.680   100
10	8	24.09	6.23	91.05	72.29	20.57	0.690   100
10	8	53.38	42.62	93.72	96.22	30.35	0.700   100
10	8	85.46	99.75	31.89	84.59	97.18	0.710   100
10	8	86.85	97.97	45.16	87.01	85.58	0.720   100
10	8	83.10	99.01	23.46	82.90	86.36	0.730   100
10	8	84.58	99.31	29.32	84.05	91.94	0.740   100
10	8	85.33	99.92	30.66	84.38	99.00	0.750   100
10	8	84.53	96.19	40.84	85.91	74.07	0.760   100
10	8	85.14	99.89	29.84	84.22	98.64	0.770   100
10	8	85.38	97.28	40.74	86.02	80.00	0.780   100
10	8	71.82	88.14	10.60	78.71	19.25	0.790   100
10	8	23.40	5.21	91.56	69.85	20.49	0.800   100
10	8	85.10	99.73	30.25	84.28	96.71	0.810   100
10	8	82.67	94.98	36.52	84.87	65.99	0.820   100
10	8	86.22	93.74	58.02	89.33	71.21	0.830   100
10	8	85.14	96.65	41.98	86.20	76.98	0.840   100
10	8	85.64	99.89	32.20	84.67	98.74	0.850   100
10	8	24.83	6.61	93.11	78.25	21.01	0.860   100
10	8	85.77	99.48	34.36	85.03	94.62	0.870   100
10	8	28.42	13.23	85.39	77.24	20.79	0.880   100
10	8	79.81	99.45	6.17	79.89	75.00	0.890   100
10	8	85.59	99.45	33.64	84.89	94.24	0.900   100
10	8	85.44	99.92	31.17	84.48	99.02	0.910   100
10	8	86.37	99.92	35.60	85.33	99.14	0.920   100
10	8	84.01	97.67	32.82	84.50	78.96	0.930   100
10	8	85.07	94.76	48.77	87.40	71.28	0.940   100
10	8	82.11	90.09	52.16	87.59	58.41	0.950   100
10	8	88.67	93.88	69.14	91.94	75.08	0.960   100
10	8	38.13	22.59	96.40	95.92	24.93	0.970   100
10	8	81.59	99.20	15.53	81.49	83.89	0.980   100
10	8	70.67	64.16	95.06	97.99	41.43	0.990   100
10	8	85.55	98.68	36.32	85.31	88.03	1.000   100
