
10	9	98.29	97.94	99.59	99.89	92.81	0.010   100
10	9	98.18	98.44	97.22	99.25	94.31	0.020   100
10	9	96.14	99.97	81.79	95.37	99.87	0.030   100
10	9	97.60	99.97	88.68	97.07	99.88	0.040   100
10	9	97.77	99.97	89.51	97.28	99.89	0.050   100
10	9	97.34	99.97	87.45	96.76	99.88	0.060   100
10	9	97.14	99.97	86.52	96.53	99.88	0.070   100
10	9	97.53	99.95	88.48	97.02	99.77	0.080   100
10	9	98.16	99.89	91.67	97.82	99.55	0.090   100
10	9	98.38	98.90	96.40	99.04	95.91	0.100   100
10	9	97.14	98.35	92.59	98.03	93.75	0.110   100
10	9	96.53	96.79	95.58	98.80	88.81	0.120   100
10	9	98.31	98.35	98.15	99.50	94.08	0.130   100
10	9	96.92	96.90	97.02	99.19	89.30	0.140   100
10	9	96.27	99.56	83.95	95.88	98.08	0.150   100
10	9	98.07	97.86	98.87	99.69	92.49	0.160   100
10	9	97.23	99.95	87.04	96.66	99.76	0.170   100
10	9	97.08	99.70	87.24	96.70	98.72	0.180   100
10	9	96.99	98.77	90.33	97.45	95.12	0.190   100
10	9	96.86	97.61	94.03	98.40	91.31	0.200   100
10	9	97.34	99.89	87.76	96.83	99.53	0.210   100
10	9	95.54	99.89	79.22	94.74	99.48	0.220   100
10	9	92.83	95.06	84.47	95.82	82.02	0.230   100
10	9	86.31	99.97	35.08	85.24	99.71	0.240   100
10	9	94.41	98.60	78.70	94.55	93.75	0.250   100
10	9	90.01	99.70	53.70	88.98	97.94	0.260   100
10	9	73.72	66.88	99.38	99.75	44.45	0.270   100
10	9	90.36	97.86	62.24	90.67	88.58	0.280   100
10	9	86.27	99.64	36.11	85.40	96.43	0.290   100
10	9	93.15	97.78	75.82	93.81	90.10	0.300   100
10	9	97.34	97.69	95.99	98.92	91.74	0.310   100
10	9	86.44	99.86	36.11	85.42	98.60	0.320   100
10	9	84.71	85.78	80.66	94.33	60.22	0.330   100
10	9	85.81	98.24	39.20	85.83	85.62	0.340   100
10	9	85.14	99.92	29.73	84.20	98.97	0.350   100
10	9	53.10	43.55	88.89	93.63	29.58	0.360   100
10	9	89.41	98.08	56.89	89.51	88.76	0.370   100
10	9	85.77	98.60	37.65	85.57	87.77	0.380   100
10	9	86.57	99.89	36.63	85.53	98.89	0.390   100
10	9	86.01	96.93	45.06	86.87	79.64	0.400   100
10	9	85.90	98.90	37.14	85.50	90.02	0.410   100
10	9	85.40	99.92	30.97	84.44	99.01	0.420   100
10	9	85.23	99.92	30.14	84.28	98.99	0.430   100
10	9	85.36	99.86	30.97	84.43	98.37	0.440   100
10	9	82.41	99.15	19.65	82.23	86.04	0.450   100
10	9	65.01	57.52	93.11	96.90	36.89	0.460   100
10	9	85.68	99.18	35.08	85.14	91.91	0.470   100
10	9	86.61	99.81	37.14	85.62	98.10	0.480   100
10	9	85.29	99.92	30.45	84.34	99.00	0.490   100
10	9	85.16	99.95	29.73	84.21	99.31	0.500   100
10	9	86.85	98.27	44.03	86.81	87.17	0.510   100
10	9	84.55	99.97	26.75	83.65	99.62	0.520   100
10	9	24.57	6.09	93.83	78.72	21.04	0.530   100
10	9	19.52	0.77	89.81	22.05	19.45	0.540   100
10	9	85.55	99.73	32.41	84.69	96.92	0.550   100
10	9	86.48	99.20	38.79	85.87	92.86	0.560   100
10	9	85.85	99.31	35.39	85.21	93.22	0.570   100
10	9	85.05	99.48	30.97	84.38	94.06	0.580   100
10	9	46.40	33.97	93.00	94.79	27.31	0.590   100
10	9	85.29	99.95	30.35	84.33	99.33	0.600   100
10	9	85.51	99.01	34.88	85.07	90.40	0.610   100
10	9	85.94	99.64	34.57	85.09	96.28	0.620   100
10	9	20.91	0.66	96.81	43.64	20.63	0.630   100
10	9	89.36	96.32	63.27	90.77	82.11	0.640   100
10	9	24.05	6.34	90.43	71.30	20.48	0.650   100
10	9	84.97	99.51	30.45	84.29	94.27	0.660   100
10	9	85.46	99.92	31.28	84.50	99.02	0.670   100
10	9	85.38	99.92	30.86	84.42	99.01	0.680   100
10	9	86.59	98.66	41.36	86.31	89.14	0.690   100
10	9	76.39	85.04	43.93	85.04	43.93	0.700   100
10	9	85.33	99.73	31.38	84.49	96.83	0.710   100
10	9	85.23	99.92	30.14	84.28	98.99	0.720   100
10	9	86.09	99.29	36.63	85.45	93.19	0.730   100
10	9	85.25	99.89	30.35	84.32	98.66	0.740   100
10	9	85.83	99.67	33.95	84.98	96.49	0.750   100
10	9	81.17	99.37	12.96	81.06	84.56	0.760   100
10	9	83.80	99.59	24.59	83.20	94.09	0.770   100
10	9	85.16	97.09	40.43	85.94	78.76	0.780   100
10	9	85.51	99.92	31.48	84.54	99.03	0.790   100
10	9	73.83	89.32	15.74	79.90	28.23	0.800   100
10	9	69.32	66.03	81.69	93.11	39.07	0.810   100
10	9	85.38	99.23	33.44	84.82	92.07	0.820   100
10	9	86.96	99.45	40.12	86.16	95.12	0.830   100
10	9	86.37	97.61	44.24	86.78	83.17	0.840   100
10	9	14.56	0.05	68.93	0.66	15.54	0.850   100
10	9	85.31	99.84	30.86	84.41	98.04	0.860   100
10	9	80.20	92.29	34.88	84.16	54.68	0.870   100
10	9	85.33	99.92	30.66	84.38	99.00	0.880   100
10	9	85.77	99.40	34.67	85.08	93.87	0.890   100
10	9	74.42	90.64	13.58	79.72	27.91	0.900   100
10	9	84.58	99.18	29.84	84.12	90.62	0.910   100
10	9	86.96	98.49	43.72	86.77	88.54	0.920   100
10	9	53.40	44.81	85.60	92.10	29.26	0.930   100
10	9	85.27	99.89	30.45	84.34	98.67	0.940   100
10	9	85.85	99.04	36.42	85.38	91.00	0.950   100
10	9	85.68	99.12	35.29	85.17	91.47	0.960   100
10	9	19.11	0.66	88.27	17.39	19.16	0.970   100
10	9	47.27	33.97	97.12	97.79	28.18	0.980   100
10	9	21.79	1.95	96.19	65.74	20.74	0.990   100
10	9	85.18	99.26	32.41	84.63	92.11	1.000   100
