
10	10	92.24	99.09	66.56	91.74	95.15	0.010   100
10	10	95.82	99.09	83.54	95.76	96.09	0.020   100
10	10	96.75	99.42	86.73	96.56	97.57	0.030   100
10	10	95.80	99.97	80.14	94.97	99.87	0.040   100
10	10	95.39	99.73	79.12	94.71	98.72	0.050   100
10	10	96.97	98.96	89.51	97.25	95.81	0.060   100
10	10	98.29	98.13	98.87	99.69	93.39	0.070   100
10	10	96.69	98.77	88.89	97.09	95.05	0.080   100
10	10	96.10	99.67	82.72	95.58	98.53	0.090   100
10	10	98.14	98.77	95.78	98.87	95.39	0.100   100
10	10	96.86	99.81	85.80	96.34	99.17	0.110   100
10	10	96.75	99.84	85.19	96.19	99.28	0.120   100
10	10	97.79	97.31	99.59	99.89	90.81	0.130   100
10	10	98.22	99.20	94.55	98.56	96.94	0.140   100
10	10	97.27	99.42	89.20	97.18	97.64	0.150   100
10	10	96.38	98.08	90.02	97.36	92.59	0.160   100
10	10	96.86	99.97	85.19	96.20	99.88	0.170   100
10	10	97.01	98.63	90.95	97.61	94.65	0.180   100
10	10	96.08	98.24	87.96	96.84	93.04	0.190   100
10	10	96.75	97.59	93.62	98.29	91.18	0.200   100
10	10	96.99	99.92	86.01	96.40	99.64	0.210   100
10	10	96.69	97.39	94.03	98.39	90.58	0.220   100
10	10	90.58	99.86	55.76	89.43	99.09	0.230   100
10	10	96.60	96.84	95.68	98.82	89.00	0.240   100
10	10	96.92	97.94	93.11	98.16	92.35	0.250   100
10	10	96.95	97.42	95.16	98.69	90.78	0.260   100
10	10	97.44	98.60	93.11	98.17	94.67	0.270   100
10	10	87.98	99.81	43.62	86.91	98.38	0.280   100
10	10	89.75	93.39	76.13	93.62	75.43	0.290   100
10	10	92.76	96.71	77.98	94.28	86.33	0.300   100
10	10	87.54	99.95	41.05	86.41	99.50	0.310   100
10	10	93.18	96.30	81.48	95.12	85.44	0.320   100
10	10	87.37	99.42	42.18	86.57	95.13	0.330   100
10	10	88.06	97.34	53.29	88.65	84.23	0.340   100
10	10	87.05	99.95	38.68	85.94	99.47	0.350   100
10	10	86.59	99.40	38.58	85.85	94.46	0.360   100
10	10	85.14	99.92	29.73	84.20	98.97	0.370   100
10	10	88.63	96.57	58.85	89.79	82.07	0.380   100
10	10	87.22	99.56	40.95	86.34	96.14	0.390   100
10	10	48.48	35.65	96.60	97.52	28.59	0.400   100
10	10	86.74	96.51	50.10	87.88	79.32	0.410   100
10	10	84.97	96.90	40.23	85.87	77.58	0.420   100
10	10	90.84	96.08	71.19	92.59	82.87	0.430   100
10	10	85.51	99.81	31.89	84.60	97.79	0.440   100
10	10	85.36	99.84	31.07	84.45	98.05	0.450   100
10	10	83.45	99.92	21.71	82.71	98.60	0.460   100
10	10	85.96	99.56	34.98	85.16	95.51	0.470   100
10	10	85.38	99.92	30.86	84.42	99.01	0.480   100
10	10	79.35	92.21	31.17	83.40	51.62	0.490   100
10	10	84.01	98.82	28.50	83.82	86.56	0.500   100
10	10	49.11	36.44	96.60	97.58	28.85	0.510   100
10	10	85.40	99.92	30.97	84.44	99.01	0.520   100
10	10	85.14	97.01	40.64	85.97	78.37	0.530   100
10	10	85.20	99.89	30.14	84.28	98.65	0.540   100
10	10	84.99	98.82	33.13	84.71	88.22	0.550   100
10	10	85.16	99.70	30.66	84.35	96.44	0.560   100
10	10	24.29	4.39	98.87	93.57	21.62	0.570   100
10	10	89.34	94.18	71.19	92.46	76.55	0.580   100
10	10	85.40	99.89	31.07	84.45	98.69	0.590   100
10	10	85.18	99.95	29.84	84.23	99.32	0.600   100
10	10	28.79	11.50	93.62	87.11	22.01	0.610   100
10	10	86.53	98.24	42.59	86.52	86.61	0.620   100
10	10	38.34	24.07	91.87	91.74	24.40	0.630   100
10	10	85.12	99.95	29.53	84.17	99.31	0.640   100
10	10	85.31	99.95	30.45	84.34	99.33	0.650   100
