
10	7	97.96	98.27	96.81	99.14	93.73	0.010   100
10	7	96.27	97.97	89.92	97.33	92.19	0.020   100
10	7	97.66	97.31	98.97	99.72	90.75	0.030   100
10	7	98.05	99.62	92.18	97.95	98.46	0.040   100
10	7	97.62	98.00	96.19	98.97	92.76	0.050   100
10	7	97.18	98.57	91.98	97.87	94.50	0.060   100
10	7	97.81	99.92	89.92	97.38	99.66	0.070   100
10	7	98.87	99.23	97.53	99.34	97.13	0.080   100
10	7	98.51	99.81	93.62	98.32	99.24	0.090   100
10	7	98.87	99.53	96.40	99.04	98.22	0.100   100
10	7	99.35	99.53	98.66	99.64	98.26	0.110   100
10	7	96.69	98.66	89.30	97.19	94.66	0.120   100
10	7	96.79	96.05	99.59	99.89	87.05	0.130   100
10	7	98.96	99.29	97.74	99.40	97.34	0.140   100
10	7	96.75	97.15	95.27	98.72	89.90	0.150   100
10	7	97.73	98.77	93.83	98.36	95.30	0.160   100
10	7	96.79	97.26	95.06	98.66	90.23	0.170   100
10	7	97.51	98.44	94.03	98.41	94.13	0.180   100
10	7	97.57	97.80	96.71	99.11	92.16	0.190   100
10	7	96.36	95.97	97.84	99.40	86.61	0.200   100
10	7	94.09	98.68	76.85	94.11	93.96	0.210   100
10	7	94.78	99.01	78.91	94.62	95.52	0.220   100
10	7	96.79	97.86	92.80	98.07	92.04	0.230   100
10	7	88.89	99.73	48.25	87.84	97.91	0.240   100
10	7	96.79	98.49	90.43	97.47	94.11	0.250   100
10	7	87.65	99.56	43.00	86.75	96.31	0.260   100
10	7	97.01	98.11	92.90	98.11	92.90	0.270   100
10	7	94.30	95.44	90.02	97.29	84.05	0.280   100
10	7	92.85	99.09	69.44	92.40	95.34	0.290   100
10	7	87.28	99.51	41.46	86.44	95.72	0.300   100
10	7	88.32	99.64	45.88	87.35	97.17	0.310   100
10	7	91.77	97.56	70.06	92.43	88.44	0.320   100
10	7	95.23	98.74	82.10	95.39	94.55	0.330   100
10	7	86.24	99.95	34.88	85.19	99.41	0.340   100
10	7	91.01	93.41	82.00	95.11	76.86	0.350   100
10	7	95.69	97.15	90.23	97.39	89.40	0.360   100
10	7	26.97	9.36	93.00	83.37	21.49	0.370   100
10	7	92.24	97.97	70.78	92.63	90.29	0.380   100
10	7	86.16	99.51	36.11	85.38	95.12	0.390   100
10	7	87.33	99.73	40.84	86.34	97.54	0.400   100
10	7	86.14	99.75	35.08	85.21	97.43	0.410   100
10	7	87.59	98.93	45.06	87.10	91.82	0.420   100
10	7	71.53	66.22	91.46	96.67	41.93	0.430   100
10	7	85.92	98.30	39.51	85.90	86.10	0.440   100
10	7	86.07	99.53	35.60	85.28	95.32	0.450   100
10	7	85.66	99.95	32.10	84.66	99.36	0.460   100
10	7	85.66	99.59	33.44	84.87	95.59	0.470   100
10	7	85.53	97.53	40.53	86.01	81.40	0.480   100
10	7	87.13	99.12	42.18	86.54	92.76	0.490   100
10	7	30.65	12.29	99.49	98.90	23.23	0.500   100
10	7	85.42	96.16	45.16	86.80	75.82	0.510   100
10	7	85.03	99.62	30.35	84.28	95.47	0.520   100
10	7	85.94	97.45	42.80	86.46	81.73	0.530   100
10	7	85.12	99.92	29.63	84.18	98.97	0.540   100
10	7	85.64	95.06	50.31	87.76	73.09	0.550   100
10	7	85.38	99.95	30.76	84.40	99.34	0.560   100
10	7	86.18	98.98	38.17	85.72	90.93	0.570   100
10	7	89.60	97.48	60.08	90.15	86.39	0.580   100
10	7	85.18	99.34	32.10	84.58	92.86	0.590   100
10	7	80.18	83.10	69.24	91.01	52.21	0.600   100
10	7	86.53	99.51	37.86	85.72	95.34	0.610   100
10	7	80.98	94.68	29.63	83.45	59.75	0.620   100
10	7	86.61	94.90	55.56	88.89	74.38	0.630   100
10	7	85.20	99.73	30.76	84.37	96.76	0.640   100
10	7	85.40	97.20	41.15	86.10	79.68	0.650   100
10	7	85.05	99.18	32.10	84.56	91.23	0.660   100
10	7	82.86	99.95	18.83	82.19	98.92	0.670   100
10	7	84.88	97.01	39.40	85.72	77.85	0.680   100
10	7	85.40	99.84	31.28	84.49	98.06	0.690   100
10	7	85.57	99.97	31.58	84.56	99.68	0.700   100
10	7	85.55	99.26	34.16	84.97	92.48	0.710   100
10	7	84.84	99.95	28.19	83.92	99.28	0.720   100
10	7	85.85	98.85	37.14	85.50	89.58	0.730   100
10	7	86.01	98.60	38.79	85.79	88.08	0.740   100
10	7	85.25	99.89	30.35	84.32	98.66	0.750   100
10	7	90.29	96.95	65.33	91.29	85.12	0.760   100
10	7	42.44	30.76	86.21	89.32	24.93	0.770   100
10	7	84.40	98.16	32.82	84.56	82.64	0.780   100
10	7	85.85	98.66	37.86	85.62	88.25	0.790   100
10	7	86.14	99.34	36.63	85.46	93.68	0.800   100
10	7	85.53	99.64	32.61	84.72	96.06	0.810   100
10	7	81.48	92.70	39.40	85.15	59.01	0.820   100
10	7	39.54	26.07	90.02	90.74	24.52	0.830   100
10	7	84.71	98.27	33.85	84.78	83.93	0.840   100
10	7	86.03	97.75	42.08	86.35	83.30	0.850   100
10	7	85.79	99.01	36.21	85.34	90.72	0.860   100
10	7	85.62	98.87	35.91	85.26	89.49	0.870   100
10	7	85.92	93.99	55.66	88.82	71.18	0.880   100
10	7	84.23	95.86	40.64	85.82	72.34	0.890   100
10	7	90.68	96.84	67.59	91.81	85.10	0.900   100
10	7	86.59	98.02	43.72	86.72	85.51	0.910   100
10	7	82.78	99.40	20.47	82.41	90.05	0.920   100
10	7	20.62	0.99	94.24	39.13	20.25	0.930   100
10	7	84.49	99.48	28.29	83.87	93.54	0.940   100
10	7	33.06	16.49	95.16	92.75	23.31	0.950   100
10	7	86.18	98.60	39.61	85.96	88.30	0.960   100
10	7	85.29	99.95	30.35	84.33	99.33	0.970   100
10	7	52.86	48.13	70.58	85.98	26.63	0.980   100
10	7	83.64	97.48	31.79	84.27	77.06	0.990   100
10	7	85.96	98.90	37.45	85.57	90.10	1.000   100
