
3	1	97.49	98.71	92.90	98.12	95.05	0.010   100
3	1	97.25	98.30	93.31	98.22	93.60	0.020   100
3	1	96.75	98.71	89.40	97.22	94.87	0.030   100
3	1	97.53	98.30	94.65	98.57	93.69	0.040   100
3	1	97.44	98.44	93.72	98.33	94.11	0.050   100
3	1	97.66	98.71	93.72	98.33	95.09	0.060   100
3	1	97.21	98.02	94.14	98.43	92.71	0.070   100
3	1	96.71	98.30	90.74	97.55	93.43	0.080   100
3	1	96.62	99.97	84.05	95.92	99.88	0.090   100
3	1	97.08	98.41	92.08	97.90	93.91	0.100   100
3	1	95.78	99.67	81.17	95.20	98.50	0.110   100
3	1	95.19	99.09	80.56	95.03	95.96	0.120   100
3	1	98.09	99.92	91.26	97.72	99.66	0.130   100
3	1	98.57	99.92	93.52	98.30	99.67	0.140   100
3	1	92.81	100.00	65.84	91.65	100.00	0.150   100
3	1	96.88	99.04	88.79	97.07	96.10	0.160   100
3	1	96.04	99.34	83.64	95.79	97.13	0.170   100
3	1	98.27	99.92	92.08	97.93	99.67	0.180   100
3	1	90.64	99.07	59.05	90.07	94.41	0.190   100
3	1	91.70	99.09	63.99	91.16	94.96	0.200   100
3	1	97.36	99.09	90.84	97.59	96.40	0.210   100
3	1	96.23	99.04	85.70	96.29	95.97	0.220   100
3	1	89.49	99.92	50.41	88.31	99.39	0.230   100
3	1	95.71	99.04	83.23	95.68	95.85	0.240   100
3	1	95.41	99.45	80.25	94.97	97.50	0.250   100
3	1	97.88	98.77	94.55	98.55	95.33	0.260   100
3	1	95.23	99.40	79.63	94.82	97.24	0.270   100
3	1	96.84	98.24	91.56	97.76	93.29	0.280   100
3	1	98.57	99.92	93.52	98.30	99.67	0.290   100
3	1	97.64	98.71	93.62	98.31	95.09	0.300   100
3	1	96.95	96.38	99.07	99.74	87.95	0.310   100
3	1	98.14	98.44	97.02	99.20	94.30	0.320   100
3	1	98.57	99.92	93.52	98.30	99.67	0.330   100
3	1	97.01	98.19	92.59	98.03	93.17	0.340   100
3	1	98.38	99.62	93.72	98.35	98.49	0.350   100
3	1	97.10	99.86	86.73	96.58	99.41	0.360   100
3	1	97.49	99.89	88.48	97.01	99.54	0.370   100
3	1	97.83	98.57	95.06	98.68	94.67	0.380   100
