
4	1	97.44	96.95	99.28	99.80	89.68	0.010   100
4	1	97.60	98.44	94.44	98.52	94.15	0.020   100
4	1	97.70	98.35	95.27	98.73	93.91	0.030   100
4	1	97.01	97.17	96.40	99.02	90.10	0.040   100
4	1	97.25	98.71	91.77	97.82	94.99	0.050   100
4	1	96.79	99.97	84.88	96.12	99.88	0.060   100
4	1	97.73	99.95	89.40	97.25	99.77	0.070   100
4	1	97.60	99.97	88.68	97.07	99.88	0.080   100
4	1	97.38	98.71	92.39	97.98	95.03	0.090   100
4	1	97.31	98.22	93.93	98.38	93.35	0.100   100
4	1	97.40	98.71	92.49	98.01	95.03	0.110   100
4	1	98.14	99.75	92.08	97.93	99.00	0.120   100
4	1	92.87	99.09	69.55	92.42	95.35	0.130   100
4	1	97.94	98.98	94.03	98.42	96.11	0.140   100
4	1	97.68	97.31	99.07	99.75	90.76	0.150   100
4	1	98.07	99.20	93.83	98.37	96.92	0.160   100
4	1	98.12	99.92	91.36	97.74	99.66	0.170   100
4	1	99.00	99.67	96.50	99.07	98.74	0.180   100
4	1	94.28	98.27	79.32	94.69	92.45	0.190   100
4	1	95.43	98.33	84.57	95.98	93.09	0.200   100
4	1	97.90	98.74	94.75	98.60	95.24	0.210   100
4	1	98.20	97.97	99.07	99.75	92.86	0.220   100
4	1	98.16	98.16	98.15	99.50	93.44	0.230   100
4	1	98.40	99.97	92.49	98.04	99.89	0.240   100
4	1	97.51	97.67	96.91	99.16	91.72	0.250   100
4	1	94.09	99.26	74.69	93.63	96.41	0.260   100
4	1	98.07	98.93	94.86	98.63	95.94	0.270   100
4	1	94.22	99.89	72.94	93.26	99.44	0.280   100
4	1	97.03	98.63	91.05	97.64	94.65	0.290   100
4	1	97.44	98.98	91.67	97.80	96.01	0.300   100
4	1	96.69	99.97	84.36	95.99	99.88	0.310   100
4	1	96.75	99.75	85.49	96.27	98.93	0.320   100
4	1	91.57	99.67	61.21	90.60	98.02	0.330   100
4	1	97.79	98.22	96.19	98.98	93.50	0.340   100
4	1	97.79	98.98	93.31	98.23	96.08	0.350   100
4	1	93.05	99.92	67.28	91.97	99.54	0.360   100
4	1	94.54	99.07	77.57	94.31	95.69	0.370   100
4	1	96.64	96.02	98.97	99.72	86.90	0.380   100
4	1	97.23	98.96	90.74	97.56	95.87	0.390   100
4	1	98.27	99.78	92.59	98.06	99.12	0.400   100
4	1	97.05	99.09	89.40	97.23	96.34	0.410   100
4	1	96.90	99.92	85.60	96.30	99.64	0.420   100
4	1	97.44	98.63	93.00	98.14	94.76	0.430   100
4	1	96.71	98.90	88.48	96.99	95.56	0.440   100
