
10	1	85.88	99.78	33.74	84.95	97.62	0.800   100
10	2	86.61	98.74	41.15	86.28	89.69	0.800   100
10	3	85.18	99.92	29.94	84.24	98.98	0.800   100
10	4	83.77	95.23	40.84	85.78	69.53	0.800   100
10	5	89.25	93.91	71.81	92.59	75.87	0.800   100
10	6	86.33	99.64	36.42	85.46	96.46	0.800   100
10	7	86.14	99.34	36.63	85.46	93.68	0.800   100
10	8	23.40	5.21	91.56	69.85	20.49	0.800   100
10	9	73.83	89.32	15.74	79.90	28.23	0.800   100
10	10	85.98	97.83	41.56	86.26	83.64	0.800   100
