
10	6	85.49	97.91	38.89	85.73	83.26	0.500   1
10	6	86.03	92.97	59.98	89.70	69.49	0.500   25
10	6	88.65	93.61	70.06	92.14	74.51	0.500   50
10	6	79.33	78.54	82.30	94.33	50.57	0.500   75
10	6	88.69	93.47	70.78	92.30	74.30	0.500   100
10	6	79.66	78.46	84.16	94.89	51.03	0.500   200
10	6	67.61	62.16	88.07	95.13	38.30	0.500   300
10	6	84.08	94.15	46.30	86.79	67.87	0.500   400
10	6	76.17	75.52	78.60	92.97	46.14	0.500   500
10	6	85.44	93.33	55.86	88.80	69.08	0.500   600
10	6	85.44	93.33	55.86	88.80	69.08	0.500   700
10	6	85.44	93.33	55.86	88.80	69.08	0.500   800
10	6	77.75	74.70	89.20	96.29	48.46	0.500   900
10	6	85.68	93.66	55.76	88.81	70.12	0.500   1000
