
4	1	97.51	97.06	99.18	99.77	90.01	0.400   1
4	1	98.27	99.78	92.59	98.06	99.12	0.400   100
4	1	98.29	99.86	92.39	98.01	99.45	0.400   200
4	1	97.86	99.92	90.12	97.43	99.66	0.400   300
4	1	97.51	99.97	88.27	96.97	99.88	0.400   400
4	1	97.64	99.97	88.89	97.12	99.88	0.400   500
4	1	96.92	97.89	93.31	98.21	92.17	0.400   600
4	1	97.29	99.04	90.74	97.57	96.18	0.400   700
4	1	98.05	99.07	94.24	98.47	96.42	0.400   800
4	1	97.86	99.01	93.52	98.28	96.19	0.400   900
4	1	97.86	99.01	93.52	98.28	96.19	0.400   1000
