
4	1	76.00	79.34	63.48	89.06	45.04	0.005   1
4	1	98.51	98.27	99.38	99.83	93.88	0.005   100
4	1	98.35	98.44	98.05	99.47	94.36	0.005   200
4	1	98.16	98.60	96.50	99.06	94.84	0.005   300
4	1	97.68	98.60	94.24	98.47	94.73	0.005   400
4	1	97.53	98.60	93.52	98.28	94.69	0.005   500
4	1	97.90	98.60	95.27	98.74	94.78	0.005   600
4	1	97.88	98.60	95.16	98.71	94.77	0.005   700
4	1	97.90	98.60	95.27	98.74	94.78	0.005   800
4	1	97.90	98.60	95.27	98.74	94.78	0.005   900
4	1	97.75	98.60	94.55	98.55	94.74	0.005   1000
